,AutoGluon,AutoSklearn,CatBoost,EBM,LightGBM,XGBoost
dataset_1049_pc4,41.072596628999996,636.531301879,1.993147767125,18.48497905738889,1.158315788875,0.6923251848124999
dataset_1050_pc3,34.802112015,637.7769073659999,2.6928320198749995,21.381136255777776,1.3100623214375,0.7780108809374999
dataset_1063_kc2,38.299807769,611.928953563,1.6843662468749998,9.78367782211111,0.6495374115624999,0.4142107318749999
dataset_1068_pc1,29.025054521,618.408725356,1.2077229225625,14.02356127,0.5778513119375,0.5749121936875
dataset_11_balance-scale,44.044512701,606.701018216,0.40814629187499996,37.566284596,0.9000568838124999,0.7347740862500001
dataset_12_mfeat-factors,440.319894713,617.186743796,34.9301561818125,6464.742812935,25.3040161384375,8.790873727875
dataset_1462_banknote-authentication,32.660924502,623.496681204,1.1964090199375,57.32967817916668,0.5176114369375,0.35059951025000013
dataset_1464_blood-transfusion-service-center,31.168983415,618.812323982,0.5955288009374999,6.7265646415,0.45626806649999996,0.43864901750000007
dataset_1468_cnae-9,108.20279654,624.424559287,6.324354112375,101.91158199277307,2.5094327755625,27.281430166125
dataset_1480_ilpd,33.301416943,610.741588217,0.7913827116875,10.874920043944444,0.43943307874999993,0.41249491574999997
dataset_1494_qsar-biodeg,47.512642218,619.362092742,1.8366704990625,22.160441054944446,1.0333564103750001,0.6861828812499999
dataset_1501_semeion,234.73853767100002,645.369822714,47.547190423687496,1667.7815438236669,9.287176697125,14.079620306375
dataset_1510_wdbc,38.820964413,613.0247192630001,1.4094496013125,81.23950769072222,0.659270509875,0.37710395662499996
dataset_15_breast-w,34.178622691,3017.726059198,1.0286172695625,19.75812070288889,0.2760036924375001,0.29233373425
dataset_188_eucalyptus,40.609900314,627.2779726509999,2.00050953875,6.091949104111111,3.126585466,1.3752245248125003
dataset_23381_dresses-sales,36.639802686,3013.9410163810003,0.662870486625,15.063503688,0.65339610675,0.530905637875
dataset_23_cmc,52.426624983,627.7672641739999,2.1670355416250002,4.099427568833333,3.1277502994375,1.4594982156874998
dataset_29_credit-approval,40.258950981999995,3023.6601084239996,1.7079119814375,13.950399732111112,0.436043117125,0.4502518408125
dataset_307_vowel,119.37379593499999,618.3837306199999,3.2082412321875,10.26996785088889,4.026543875000001,2.925508083125
dataset_31_credit-g,30.371679423,3037.117176883,1.3015366001875002,21.394588965555556,0.9313494019374999,0.6179654496875
dataset_37_diabetes,30.045170239999997,3023.9087447809998,0.7353232128124999,9.867229221666667,0.5341758796249999,0.3568088615
dataset_40966_MiceProtein,174.199150175,623.150665157,13.802557491875,128.90463393938887,10.859300723062502,5.286717996375
dataset_40975_car,50.46499843200001,618.110801067,1.93242773375,52.199761312277786,1.8009982802500002,1.0344602364375
dataset_40982_steel-plates-fault,96.017324467,611.591178856,5.6079231175,16.675599575944446,8.652463064937502,3.2911582037500002
dataset_40994_climate-model-simulation-crashes,41.318839443,3039.263195074,1.547111917375,61.338441984388886,0.5182154980625,0.2645719698750001
dataset_458_analcatdata_authorship,61.49191524100001,603.881304626,3.0214830863750004,142.13585084338888,1.995401780625,1.1025359188750001
dataset_469_analcatdata_dmft,34.224617701,596.896849112,0.7135449953124999,8.633763623444445,2.080155622,2.0528396922499996
dataset_50_tic-tac-toe,31.23966944,3024.143677756,1.3828547843125,71.13376665127778,0.7278308556875001,0.3995415964375001
dataset_54_vehicle,43.588963183000004,607.2726340239999,1.6789769234375,7.4526885787222215,2.42618166225,0.9603288028124999
dataset_6332_cylinder-bands,40.25792945,3015.328903502,1.8134894111875,29.812447661000004,0.47232040618749993,0.44955251218750003
